sample_index,source_internal_knot_count,canonical_internal_knot_count,mse_tolerance,method,mse,final_internal_knot_count,canonical_count_error,source_count_error,threshold_satisfied,elapsed_ms,timing_scope,parameterization,internal_knots
740,12,9,2.5e-05,kang_sparse_2015_adaptation,1.7741999057539756e-05,8,-1,-4,True,2980.7055999990553,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12214176829268292, 0.24066310975609756, 0.3168826219512195, 0.41425304878048785, 0.5032393292682926, 0.5926067073170732, 0.704077743902439, 0.7907774390243903]"
740,12,9,2.5e-05,uniform_gradient_pruning,2.3940017317320593e-05,7,-2,-5,True,13833.014500007266,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.16337449583680042, 0.2767729851550833, 0.42381540309152976, 0.515623786955533, 0.571870371910596, 0.7164728876856239, 0.7842688826271127]"
1811,12,8,2.5e-05,ours,1.8912135647647264e-05,8,0,-4,True,21.59675,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.12378336489200592, 0.27872416377067566, 0.31252521276474, 0.34645187854766846, 0.5897398591041565, 0.651810348033905, 0.7920093536376953, 0.8986125588417053]"
1811,12,8,2.5e-05,kang_sparse_2015_adaptation,1.7219462370521257e-05,6,-2,-6,True,3456.776999984868,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.21474847560975613, 0.27477134146341464, 0.4256859756097561, 0.5847942073170731, 0.6833079268292682, 0.8534679878048781]"
1811,12,8,2.5e-05,uniform_gradient_pruning,2.2169797535091307e-05,5,-3,-7,True,15638.444100011839,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.347494891092217, 0.39956468489576796, 0.6099531290100444, 0.6509238149760836, 0.819895641379536]"
2098,12,8,2.5e-05,ours,2.4848142282481224e-05,18,10,6,True,19.932850000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.07791917771100998, 0.11413297057151794, 0.15465082228183746, 0.19448506832122803, 0.3535051941871643, 0.3836824595928192, 0.4149569571018219, 0.44577836990356445, 0.47601404786109924, 0.5059735178947449, 0.5377749800682068, 0.5702735781669617, 0.602698028087616, 0.6691735982894897, 0.7049763798713684, 0.742185652256012, 0.8113337755203247, 0.8876994848251343]"
2098,12,8,2.5e-05,kang_sparse_2015_adaptation,1.5847479108415616e-05,7,-1,-5,True,2914.023700010148,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.11833079268292682, 0.21512957317073172, 0.33422256097560976, 0.45407774390243905, 0.5544969512195123, 0.6589176829268292, 0.8006859756097561]"
2098,12,8,2.5e-05,uniform_gradient_pruning,1.3277742667486809e-05,7,-1,-5,True,13852.828999995836,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1129728089989917, 0.23519375592455477, 0.3130226985375711, 0.4729593453947944, 0.575406646383312, 0.5934509252225212, 0.8239445026194616]"
2453,12,8,2.5e-05,ours,2.4984146838367383e-05,12,4,0,True,18.29885,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0804319679737091, 0.11704668402671814, 0.23305635154247284, 0.2962956428527832, 0.3266429305076599, 0.35793423652648926, 0.4856261909008026, 0.5463957190513611, 0.6755079030990601, 0.7107961177825928, 0.7473763227462769, 0.8525522947311401]"
2453,12,8,2.5e-05,kang_sparse_2015_adaptation,2.0535317038131434e-05,8,0,-4,True,3058.508799993433,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.14462652439024393, 0.22160823170731703, 0.3144054878048781, 0.4051067073170732, 0.536204268292683, 0.5796493902439025, 0.6589176829268292, 0.8189786585365854]"
2453,12,8,2.5e-05,uniform_gradient_pruning,2.016426844706757e-05,7,-1,-5,True,14018.740800005617,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.17306887198660123, 0.20672756810474294, 0.2732752087534426, 0.3326272018609467, 0.39111585993183184, 0.6042282424792721, 0.6435949630895038]"
1852,12,7,2.5e-05,ours,2.4602347229925852e-05,10,3,-2,True,17.9495,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.15933451056480408, 0.200374037027359, 0.23472051322460175, 0.2968389093875885, 0.35890740156173706, 0.4203956425189972, 0.5173439979553223, 0.6455317735671997, 0.7137541174888611, 0.7507908344268799]"
1852,12,7,2.5e-05,kang_sparse_2015_adaptation,1.3830817812336609e-05,7,0,-5,True,2772.6690999843413,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.24028201219512196, 0.3317454268292683, 0.4401676829268293, 0.4891387195121951, 0.6421493902439025, 0.7541920731707318, 0.8050685975609755]"
1852,12,7,2.5e-05,uniform_gradient_pruning,1.5028472181387232e-05,6,-1,-6,True,15891.888300000574,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.24676409990642573, 0.3368896571834612, 0.41663592892583634, 0.6493760745722246, 0.7613242445930687, 0.789308346505414]"
785,12,8,2.5e-05,ours,1.8532611097103043e-05,8,0,-4,True,20.53245,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08122538775205612, 0.20324845612049103, 0.30822619795799255, 0.46012431383132935, 0.5759257078170776, 0.6073980331420898, 0.8086743354797363, 0.9311875700950623]"
785,12,8,2.5e-05,kang_sparse_2015_adaptation,1.1485520989764101e-05,7,-1,-5,True,3287.216900003841,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12900152439024393, 0.24409298780487804, 0.3715701219512195, 0.5057164634146342, 0.6274771341463414, 0.7679115853658537, 0.8631859756097561]"
785,12,8,2.5e-05,uniform_gradient_pruning,1.0073681675254396e-05,7,-1,-5,True,14772.44209998753,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.16827843570192885, 0.2288487474397747, 0.35793498177019234, 0.5116423476485394, 0.6175870776705068, 0.7809471043504072, 0.8623404525566358]"
2813,12,8,2.5e-05,ours,2.393384312261367e-05,11,3,-1,True,19.22485,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.16099175810813904, 0.2026413232088089, 0.3050349950790405, 0.36915886402130127, 0.4001237452030182, 0.4918040335178375, 0.6136074066162109, 0.6769395470619202, 0.7820149660110474, 0.8146656155586243, 0.8903049230575562]"
2813,12,8,2.5e-05,kang_sparse_2015_adaptation,1.0059565640976564e-05,8,0,-4,True,3496.597399993334,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1949314024390244, 0.2679115853658537, 0.38071646341463417, 0.42892530487804886, 0.4979039634146341, 0.6246189024390244, 0.7214176829268292, 0.8294588414634145]"
2813,12,8,2.5e-05,uniform_gradient_pruning,1.7974937897384144e-05,7,-1,-5,True,15362.00550000649,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.21703877742776503, 0.29350225775395, 0.3392464869561295, 0.457068912649443, 0.48502951112796944, 0.6326930152018915, 0.6828628531206874]"
1148,12,7,2.5e-05,ours,2.4498604561399272e-05,7,0,-5,True,20.15965,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.1585894078016281, 0.268128901720047, 0.2995522618293762, 0.4579196572303772, 0.48882928490638733, 0.680853545665741, 0.8552766442298889]"
1148,12,7,2.5e-05,kang_sparse_2015_adaptation,1.9534640536327337e-05,6,-1,-6,True,3080.0617999921087,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.20788871951219512, 0.29439786585365857, 0.390625, 0.5851753048780488, 0.7162728658536586, 0.8090701219512194]"
1148,12,7,2.5e-05,uniform_gradient_pruning,2.193024305615616e-05,6,-1,-6,True,15055.174900000566,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.21756049160199184, 0.29153109637176733, 0.408870222930273, 0.543835733154599, 0.74694720136941, 0.793586428193745]"
2255,12,8,2.5e-05,ours,2.3570770514449393e-05,9,1,-3,True,18.866349999999997,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.12125693261623383, 0.27277812361717224, 0.30448877811431885, 0.48909637331962585, 0.5502520799636841, 0.581945538520813, 0.7516070604324341, 0.7859311103820801, 0.8927399516105652]"
2255,12,8,2.5e-05,kang_sparse_2015_adaptation,8.96130296126599e-06,8,0,-4,True,3424.887700006366,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.2193216463414634, 0.3151676829268293, 0.43883384146341464, 0.5215320121951219, 0.6339557926829269, 0.723704268292683, 0.7968750000000001, 0.8692835365853658]"
2255,12,8,2.5e-05,uniform_gradient_pruning,1.812998146515366e-05,7,-1,-5,True,13083.426200013491,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2305968554456881, 0.29259238580675245, 0.4527117191936728, 0.5188650204611085, 0.6037417804600804, 0.7240164745414464, 0.7715350841760532]"
2369,12,8,2.5e-05,ours,2.083441919664426e-05,10,2,-2,True,18.90715,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.173264741897583, 0.2889617085456848, 0.324893981218338, 0.392727792263031, 0.48686128854751587, 0.6389895677566528, 0.6698525547981262, 0.834621250629425, 0.8675343990325928, 0.9046857953071594]"
2369,12,8,2.5e-05,kang_sparse_2015_adaptation,1.7375126283660706e-05,8,0,-4,True,2841.5788000129396,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12214176829268295, 0.24371189024390244, 0.3168826219512195, 0.39977134146341464, 0.49485518292682923, 0.620045731707317, 0.7176067073170732, 0.8052591463414634]"
2369,12,8,2.5e-05,uniform_gradient_pruning,1.6707296916658162e-05,7,-1,-5,True,12657.707699996536,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.10717173374998014, 0.37401450699121863, 0.4198030325430673, 0.4756554722765923, 0.6237219437498353, 0.7153384992139483, 0.8059070759938215]"
519,12,7,2.5e-05,ours,2.4998587745529526e-05,18,11,6,True,17.4584,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.05218387022614479, 0.08788780868053436, 0.17433494329452515, 0.21671369671821594, 0.28354784846305847, 0.3464367985725403, 0.4383968412876129, 0.467369943857193, 0.4955448508262634, 0.523635983467102, 0.5521925091743469, 0.5811755657196045, 0.61015385389328, 0.6394184827804565, 0.7709728479385376, 0.8051663637161255, 0.8412042856216431, 0.8840959072113037]"
519,12,7,2.5e-05,kang_sparse_2015_adaptation,1.1098218512704832e-05,8,1,-4,True,2801.8745000008494,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1053734756097561, 0.23913871951219512, 0.36547256097560976, 0.4632240853658537, 0.5377286585365854, 0.6343368902439024, 0.7694359756097561, 0.8548018292682927]"
519,12,7,2.5e-05,uniform_gradient_pruning,1.7967057358567707e-05,7,0,-5,True,12575.26539999526,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.11470005800331586, 0.2675298215265713, 0.3019668996949136, 0.5737441021635723, 0.6289504547903783, 0.7793583971284962, 0.8531038577071776]"
2976,12,8,2.5e-05,ours,2.4048656246343858e-05,8,0,-4,True,19.95335,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.17496709525585175, 0.28988513350486755, 0.32222267985343933, 0.4501926302909851, 0.48025673627853394, 0.7683988809585571, 0.8009671568870544, 0.9440117478370667]"
2976,12,8,2.5e-05,kang_sparse_2015_adaptation,1.4068916668432949e-05,7,-1,-5,True,3285.941599999205,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1949314024390244, 0.30697408536585374, 0.4342606707317074, 0.560594512195122, 0.651295731707317, 0.7170350609756098, 0.8294588414634145]"
2976,12,8,2.5e-05,uniform_gradient_pruning,1.1258365996835811e-05,7,-1,-5,True,12567.599700007122,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.18806302572787198, 0.3170123284596087, 0.4132508150499298, 0.5992477727937155, 0.6582809181222654, 0.7477638019733938, 0.7848006419730121]"
1440,12,8,2.5e-05,ours,2.3991075221801903e-05,10,2,-2,True,17.3185,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11290910094976425, 0.15431885421276093, 0.231183260679245, 0.3254452347755432, 0.4496164917945862, 0.5140142440795898, 0.6083038449287415, 0.6396198868751526, 0.7078595757484436, 0.8465239405632019]"
1440,12,8,2.5e-05,kang_sparse_2015_adaptation,1.6427807343808377e-05,9,1,-3,True,2786.814700011746,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.0977515243902439, 0.20598323170731708, 0.32259908536585363, 0.390625, 0.5118140243902439, 0.6095655487804879, 0.6588700457317073, 0.7073170731707317, 0.7560975609756098]"
1440,12,8,2.5e-05,uniform_gradient_pruning,2.468083682092084e-05,7,-1,-5,True,13516.764299987699,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.2257974041048137, 0.3455691168661956, 0.4030082491799069, 0.49776054635376943, 0.5811506369151141, 0.6730747073755833, 0.7621897017886561]"
1249,12,9,2.5e-05,ours,2.2517801917504865e-05,10,1,-2,True,17.598,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.10871949791908264, 0.1877973973751068, 0.3150644302368164, 0.34508880972862244, 0.46545085310935974, 0.5601463317871094, 0.6279096603393555, 0.7385603189468384, 0.8457890748977661, 0.8877066969871521]"
1249,12,9,2.5e-05,kang_sparse_2015_adaptation,7.3558736992118215e-06,9,0,-3,True,2778.1809000007343,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1949314024390244, 0.2808689024390244, 0.33479420731707316, 0.4064405487804878, 0.4575076219512195, 0.5247713414634146, 0.6124237804878049, 0.7328506097560975, 0.8098323170731708]"
1249,12,9,2.5e-05,uniform_gradient_pruning,1.7057736094325392e-05,8,-1,-4,True,11971.103799995035,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.30536014452133686, 0.3493670793704566, 0.41082062048545, 0.48885823160084424, 0.5421317224633355, 0.5870967166856917, 0.7313727490795843, 0.818726616744573]"
3305,12,8,2.5e-05,ours,2.4671114974220172e-05,10,2,-2,True,17.6145,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.0898536965250969, 0.21749606728553772, 0.28515294194221497, 0.35183611512184143, 0.5408325791358948, 0.6027602553367615, 0.6987723708152771, 0.7340825200080872, 0.7691192626953125, 0.8661932945251465]"
3305,12,8,2.5e-05,kang_sparse_2015_adaptation,1.5134335622264843e-05,9,1,-3,True,2744.005599990487,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.0977515243902439, 0.17778201219512196, 0.25647865853658536, 0.36985518292682923, 0.5118140243902439, 0.6275724085365855, 0.7557164634146342, 0.8016387195121952, 0.879954268292683]"
3305,12,8,2.5e-05,uniform_gradient_pruning,2.2142624814051615e-05,8,0,-4,True,12476.18369999691,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.09667374233566323, 0.18699375929864617, 0.22988172770740095, 0.549162287528882, 0.6508772193406098, 0.7660055093802863, 0.8030566043343645, 0.8492663244588698]"
886,13,7,2.5e-05,ours,2.092582782954751e-05,9,2,-4,True,17.6107,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08257099986076355, 0.1614464372396469, 0.2399628609418869, 0.43060818314552307, 0.46176016330718994, 0.6479387879371643, 0.681652307510376, 0.8567390441894531, 0.896794855594635]"
886,13,7,2.5e-05,kang_sparse_2015_adaptation,1.3438687586873527e-05,7,0,-6,True,2848.4080999915022,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.0977515243902439, 0.21970274390243905, 0.3172637195121951, 0.5365853658536586, 0.537252286585366, 0.6711128048780487, 0.7823932926829268]"
886,13,7,2.5e-05,uniform_gradient_pruning,1.3789695142263779e-05,7,0,-6,True,12252.284299989697,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1358560021367135, 0.1685332903761094, 0.3120045623145987, 0.53139493259867, 0.5564501124643328, 0.651702753259552, 0.7738698625032434]"
608,13,7,2.5e-05,ours,2.4049786454029494e-05,8,1,-5,True,18.285800000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11057548224925995, 0.14925934374332428, 0.18802355229854584, 0.3429780900478363, 0.4943344295024872, 0.6583199501037598, 0.7743497490882874, 0.8876408934593201]"
608,13,7,2.5e-05,kang_sparse_2015_adaptation,2.1770393530866822e-05,5,-2,-8,True,3123.717399997986,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.16958841463414637, 0.30830792682926833, 0.436547256097561, 0.5613567073170732, 0.7719131097560976]"
608,13,7,2.5e-05,uniform_gradient_pruning,2.0120550443001164e-05,5,-2,-8,True,16267.011900010402,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1635894374351516, 0.36241509028874425, 0.46308124033157655, 0.48875754027921947, 0.7868655223952181]"
3280,13,8,2.5e-05,ours,2.1118512624627283e-05,8,0,-5,True,17.543599999999998,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.08525675535202026, 0.27079305052757263, 0.3025004267692566, 0.46290239691734314, 0.4941349923610687, 0.5900753140449524, 0.7641096115112305, 0.8298476934432983]"
3280,13,8,2.5e-05,kang_sparse_2015_adaptation,4.343857237401813e-06,8,0,-5,True,2646.890700008953,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.1408155487804878, 0.2349466463414634, 0.34127286585365857, 0.44264481707317077, 0.5285823170731708, 0.6177591463414634, 0.7244664634146342, 0.8631859756097561]"
3280,13,8,2.5e-05,uniform_gradient_pruning,1.9609644808676595e-05,7,-1,-6,True,12503.617099995608,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.14738359423367317, 0.24861577977822436, 0.30856426067979487, 0.41591277431704043, 0.5382874831066211, 0.761788684618897, 0.8908377401778631]"
2487,13,8,2.5e-05,ours,2.4679602037899048e-05,10,2,-3,True,19.38055,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.19357022643089294, 0.2290104627609253, 0.35718071460723877, 0.4528469145298004, 0.5154248476028442, 0.577703595161438, 0.6426692008972168, 0.7123023867607117, 0.8959978818893433, 0.9405438899993896]"
2487,13,8,2.5e-05,kang_sparse_2015_adaptation,1.3877317109557813e-05,9,1,-4,True,3231.8926000007195,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.11909298780487806, 0.1953125, 0.27096036585365857, 0.3784298780487805, 0.5268673780487805, 0.6261432926829268, 0.7557164634146342, 0.829077743902439, 0.9005335365853658]"
2487,13,8,2.5e-05,uniform_gradient_pruning,1.5441590792519578e-05,8,0,-5,True,12124.539600001299,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.13429358710256245, 0.16184506864629475, 0.27224514452509097, 0.5215948434806168, 0.6121395391442591, 0.7573845271326893, 0.8573921467250206, 0.8778806082385749]"
1422,13,9,2.5e-05,ours,2.185857266856722e-05,10,1,-3,True,17.207349999999998,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.048025235533714294, 0.15730611979961395, 0.1976989060640335, 0.2649324834346771, 0.2965567708015442, 0.4539735019207001, 0.6422691345214844, 0.71198570728302, 0.8172187209129333, 0.893000602722168]"
1422,13,9,2.5e-05,kang_sparse_2015_adaptation,1.4114442222278586e-05,8,-1,-5,True,2994.1620999888983,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.18349847560975607, 0.2440929878048781, 0.34127286585365857, 0.43883384146341464, 0.560594512195122, 0.6596798780487804, 0.748094512195122, 0.8656631097560976]"
1422,13,9,2.5e-05,uniform_gradient_pruning,1.5334262566896762e-05,7,-2,-6,True,12343.7522000022,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.17513336733984902, 0.3428539231587711, 0.4337862629538061, 0.5646883260245675, 0.6656967505970205, 0.7339783596387084, 0.8667579510307312]"
230,13,10,2.5e-05,ours,2.2203269926891715e-05,10,0,-3,True,17.06455,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.07890007644891739, 0.11593569070100784, 0.3014793395996094, 0.36628344655036926, 0.39746344089508057, 0.5524880886077881, 0.6799829602241516, 0.7154198288917542, 0.7520961761474609, 0.8190375566482544]"
230,13,10,2.5e-05,kang_sparse_2015_adaptation,1.104949997270451e-05,10,0,-3,True,2588.96479998657,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.16482469512195125, 0.2183689024390244, 0.30525914634146345, 0.35327743902439024, 0.4327362804878049, 0.5133384146341463, 0.6108993902439025, 0.6695884146341463, 0.7328506097560975, 0.8052591463414634]"
230,13,10,2.5e-05,uniform_gradient_pruning,1.613557849014836e-05,8,-2,-5,True,11660.992299992358,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.15248367205987326, 0.21445989420725062, 0.3588931245240358, 0.40789306100291955, 0.6554874307354679, 0.71039128174911, 0.7461692047844749, 0.7724948876361301]"
846,13,8,2.5e-05,ours,2.4946305981183775e-05,12,4,-1,True,17.05225,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.19712504744529724, 0.30993786454200745, 0.3484737277030945, 0.3781501352787018, 0.4321121573448181, 0.5033925175666809, 0.5364711284637451, 0.608138382434845, 0.6666353344917297, 0.7316035628318787, 0.7787395715713501, 0.8072964549064636]"
846,13,8,2.5e-05,kang_sparse_2015_adaptation,1.5464461777292914e-05,8,0,-5,True,2772.2594999795547,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.13090701219512196, 0.29230182926829273, 0.3793826219512195, 0.4660823170731707, 0.5611661585365852, 0.682545731707317, 0.7650533536585367, 0.8538490853658536]"
846,13,8,2.5e-05,uniform_gradient_pruning,2.1203322576655674e-05,7,-1,-6,True,13454.049499996472,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.11459329489338739, 0.2910178008500671, 0.38055449845324585, 0.4973173737071646, 0.5655063134627468, 0.7824219519065472, 0.8539566275433009]"
902,13,9,2.5e-05,ours,2.4992179198658025e-05,25,16,12,True,19.7706,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.04742296785116196, 0.07969338446855545, 0.11725561320781708, 0.16016507148742676, 0.20172688364982605, 0.23622065782546997, 0.2693416178226471, 0.33754536509513855, 0.3708706498146057, 0.40401846170425415, 0.4369935691356659, 0.47173893451690674, 0.5063797831535339, 0.5396842360496521, 0.5718037486076355, 0.6033114790916443, 0.6343622207641602, 0.6653979420661926, 0.7009356617927551, 0.7375826239585876, 0.7717908024787903, 0.8021351099014282, 0.8298065662384033, 0.860373854637146, 0.9403142333030701]"
902,13,9,2.5e-05,kang_sparse_2015_adaptation,1.8164041349617155e-05,11,2,-2,True,2959.1308000090066,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17054115853658536, 0.2679115853658537, 0.34146341463414637, 0.36547256097560976, 0.4878048780487805, 0.5609756097560976, 0.5631669207317074, 0.7546684451219512, 0.7560975609756098, 0.829077743902439, 0.9188262195121951]"
902,13,9,2.5e-05,uniform_gradient_pruning,1.3656186749852064e-05,9,0,-4,True,11435.781699998188,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.14580858142743672, 0.2809397648444194, 0.3196914208170891, 0.4743362041990678, 0.5715063316071872, 0.5914534926636359, 0.6966806789533253, 0.7109489170854671, 0.7869803701137332]"
1839,13,5,2.5e-05,ours,2.3882447409053934e-05,6,1,-7,True,19.3243,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.2255900800228119, 0.32426512241363525, 0.4016207456588745, 0.5255273580551147, 0.7192316055297852, 0.8111646175384521]"
1839,13,5,2.5e-05,kang_sparse_2015_adaptation,1.5372898468057106e-05,4,-1,-9,True,3015.3107999940403,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.2679115853658537, 0.390625, 0.5712652439024389, 0.7564786585365854]"
1839,13,5,2.5e-05,uniform_gradient_pruning,1.2323511245235339e-05,4,-1,-9,True,13017.032300005667,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.3234255335930854, 0.36818117619670687, 0.6324112013169743, 0.6669709027012543]"
1413,13,7,2.5e-05,ours,2.3785040135651882e-05,17,10,4,True,17.3866,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11348338425159454, 0.15392392873764038, 0.19269008934497833, 0.26152870059013367, 0.35622653365135193, 0.4195600152015686, 0.45199471712112427, 0.48362240195274353, 0.5142070651054382, 0.5438030958175659, 0.5762720108032227, 0.6755239963531494, 0.7108282446861267, 0.8189218640327454, 0.8527738451957703, 0.8935045599937439, 0.9389241933822632]"
1413,13,7,2.5e-05,kang_sparse_2015_adaptation,1.2663748925078173e-05,8,1,-5,True,2794.4179000041913,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.17054115853658536, 0.32945884146341464, 0.41501524390243905, 0.5036204268292683, 0.5766006097560975, 0.6613948170731707, 0.7694359756097561, 0.8725228658536586]"
1413,13,7,2.5e-05,uniform_gradient_pruning,2.3170981099997044e-05,7,0,-6,True,12203.931700001704,complete uniform-Kmax initialization + all deletion scoring + gradient relocation + exact refit validation,chord_length,"[0.1433683028914382, 0.3036273388501885, 0.5220085547766076, 0.5683340882823286, 0.6501577304645515, 0.7823710889725384, 0.8689731101906796]"
2172,13,10,2.5e-05,ours,2.399021128939189e-05,15,5,2,True,17.017400000000002,synchronized batch-1 network forward only; input preloaded on device; final refit and verified repair excluded,network_predicted,"[0.11444099247455597, 0.15556269884109497, 0.23204495012760162, 0.36011141538619995, 0.39117714762687683, 0.4216355085372925, 0.5131129622459412, 0.5445528626441956, 0.6398776173591614, 0.6745193004608154, 0.7484009265899658, 0.7830705046653748, 0.8154708743095398, 0.8499270081520081, 0.9360066056251526]"
2172,13,10,2.5e-05,kang_sparse_2015_adaptation,1.3795400821802623e-05,10,0,-3,True,2901.2492000038037,complete sparse ADMM selection + relocation + endpoint-constrained verification/fallback + final refit,chord_length,"[0.12176067073170732, 0.2193216463414634, 0.29230182926829273, 0.4878048780487805, 0.5609756097560976, 0.6094702743902438, 0.682545731707317, 0.7585746951219512, 0.8273628048780487, 0.8944359756097561]"
